Fecha,Estacion,NombreEstacion,Latitud,Longitud,pH,OD,Turbidez,Conductividad,Nitratos,DBO5,Fosfatos,Arsenico,Precipitacion_mm,Temperatura_Aire_C,ICA,Categoria_ICA
2021-03-11,CH-02,Chilina,-16.3815,-71.5295,7.51,8.48,11.0,321.9,1.75,1.26,0.164,0.0032,29.9,17.9,81,Buena
2021-03-11,CH-07,Uchumayo,-16.504,-71.65,7.28,6.26,21.2,825.4,7.08,3.82,0.553,0.0069,28.1,15.7,53,Regular
2021-03-11,CH-03,Puente Grau,-16.3984,-71.5373,7.5,8.23,11.6,446.7,2.41,2.25,0.262,0.0043,73.5,16.9,77,Buena
2021-03-12,CH-08,Vitor,-16.56,-71.78,7.37,6.38,23.9,843.4,7.5,6.14,0.589,0.0082,44.4,11.9,44,Mala
2021-03-12,CH-03,Puente Grau,-16.3984,-71.5373,7.51,7.18,14.5,445.3,3.0,3.08,0.303,0.0033,60.8,12.6,70,Regular
2021-03-12,CH-07,Uchumayo,-16.504,-71.65,7.39,6.4,19.0,769.7,6.54,5.27,0.541,0.0063,45.3,15.9,54,Regular
2021-03-13,CH-04,Puente Bolognesi,-16.4018,-71.534,7.35,7.07,16.9,516.4,3.5,2.54,0.245,0.0039,51.3,14.5,68,Regular
2021-03-13,CH-02,Chilina,-16.3815,-71.5295,7.76,7.25,10.7,305.1,1.58,1.78,0.211,0.0037,51.3,13.8,80,Buena
2021-03-14,CH-08,Vitor,-16.56,-71.78,7.43,5.56,19.8,937.9,7.05,6.87,0.547,0.007,36.4,13.2,48,Mala
2021-03-14,CH-06,Tiabaya,-16.468,-71.584,7.4,5.95,18.5,724.1,5.53,4.85,0.485,0.0055,58.1,23.6,57,Regular
2021-03-15,CH-05,Tingo,-16.4305,-71.555,7.5,7.16,16.4,599.9,4.43,3.79,0.371,0.0044,36.4,13.2,64,Regular
2021-03-15,CH-04,Puente Bolognesi,-16.4018,-71.534,7.74,8.25,17.2,510.2,3.87,3.13,0.243,0.0037,22.2,11.6,65,Regular
2021-03-15,CH-06,Tiabaya,-16.468,-71.584,7.18,5.85,16.2,729.3,5.73,5.89,0.468,0.006,44.5,18.2,57,Regular
2021-03-15,CH-02,Chilina,-16.3815,-71.5295,7.77,7.85,8.9,391.8,1.27,3.05,0.205,0.0019,35.1,17.9,81,Buena
2021-03-17,CH-07,Uchumayo,-16.504,-71.65,7.44,5.92,16.2,830.4,6.25,5.6,0.582,0.0068,46.0,18.6,57,Regular
2021-03-18,CH-01,Charcani,-16.357,-71.546,7.48,8.43,8.1,276.0,0.14,0.5,0.118,0.0026,20.8,13.0,89,Buena
2021-03-19,CH-01,Charcani,-16.357,-71.546,7.74,7.87,9.9,297.2,0.63,0.5,0.077,0.0024,44.7,17.7,86,Buena
2021-03-19,CH-03,Puente Grau,-16.3984,-71.5373,7.94,7.75,9.7,480.6,1.62,2.69,0.274,0.0043,37.8,13.4,80,Buena
2021-03-20,CH-04,Puente Bolognesi,-16.4018,-71.534,7.61,7.14,15.3,559.7,3.33,2.79,0.371,0.0043,55.1,12.9,69,Regular
2021-03-20,CH-05,Tingo,-16.4305,-71.555,7.33,6.9,14.2,707.4,5.04,2.74,0.339,0.0043,59.0,18.9,67,Regular
2021-03-21,CH-03,Puente Grau,-16.3984,-71.5373,7.54,7.95,15.4,457.3,2.54,2.05,0.283,0.0034,47.4,16.5,72,Buena
2021-03-21,CH-07,Uchumayo,-16.504,-71.65,7.48,6.1,18.4,760.7,6.99,5.32,0.62,0.006,58.0,15.7,53,Regular
2021-03-21,CH-02,Chilina,-16.3815,-71.5295,7.81,7.89,10.3,409.1,1.44,0.98,0.143,0.0023,47.4,14.0,83,Buena
2021-03-23,CH-07,Uchumayo,-16.504,-71.65,7.38,5.82,21.0,784.4,6.26,5.46,0.602,0.007,64.3,22.6,51,Regular
2021-03-23,CH-07,Uchumayo,-16.504,-71.65,7.02,4.89,16.6,823.8,6.72,4.53,0.571,0.0058,41.1,18.8,58,Regular
2021-03-23,CH-08,Vitor,-16.56,-71.78,7.33,5.92,23.8,886.9,8.41,5.56,0.671,0.0083,26.5,16.6,44,Mala
2021-03-24,CH-06,Tiabaya,-16.468,-71.584,7.35,6.64,18.7,638.3,6.02,4.79,0.431,0.0052,76.3,18.4,56,Regular
2021-03-24,CH-02,Chilina,-16.3815,-71.5295,8.09,7.74,13.2,372.3,1.98,2.14,0.196,0.0029,59.1,15.5,76,Buena
2021-03-24,CH-01,Charcani,-16.357,-71.546,7.73,8.85,7.1,222.3,0.71,1.25,0.048,0.0017,27.3,14.2,88,Buena
2021-03-24,CH-07,Uchumayo,-16.504,-71.65,7.39,5.95,18.1,818.9,6.79,6.4,0.633,0.0084,44.8,12.6,52,Regular
2021-03-26,CH-01,Charcani,-16.357,-71.546,7.88,8.71,11.4,213.4,0.05,0.85,0.093,0.0012,37.4,17.7,85,Buena
2021-03-26,CH-03,Puente Grau,-16.3984,-71.5373,7.78,8.35,11.5,391.4,1.85,2.37,0.279,0.004,36.1,14.2,78,Buena
2021-03-26,CH-02,Chilina,-16.3815,-71.5295,7.95,8.0,7.1,345.8,1.16,2.43,0.142,0.0023,52.5,13.1,84,Buena
2021-03-26,CH-02,Chilina,-16.3815,-71.5295,7.62,8.22,9.9,399.3,2.26,2.33,0.105,0.0037,28.4,13.1,79,Buena
2021-03-26,CH-03,Puente Grau,-16.3984,-71.5373,7.45,8.47,16.0,434.5,1.78,1.3,0.195,0.0042,40.7,17.9,75,Buena
2021-03-26,CH-05,Tingo,-16.4305,-71.555,7.51,6.89,18.7,612.6,4.67,3.37,0.314,0.0046,41.5,10.7,61,Regular
2021-03-26,CH-02,Chilina,-16.3815,-71.5295,7.76,8.94,9.3,339.1,1.37,1.84,0.16,0.0036,35.6,16.8,82,Buena
2021-03-27,CH-07,Uchumayo,-16.504,-71.65,7.28,5.46,20.0,822.7,6.55,5.79,0.583,0.0075,46.8,16.1,51,Regular
2021-03-27,CH-06,Tiabaya,-16.468,-71.584,7.29,5.92,13.6,724.6,4.91,4.44,0.476,0.0062,37.5,16.9,65,Regular
2021-03-27,CH-04,Puente Bolognesi,-16.4018,-71.534,7.83,7.5,14.7,553.9,3.33,2.97,0.251,0.0034,64.6,11.9,70,Regular
2021-03-29,CH-05,Tingo,-16.4305,-71.555,7.64,5.98,17.8,628.9,4.57,4.31,0.401,0.0068,28.9,14.1,61,Regular
2021-03-29,CH-07,Uchumayo,-16.504,-71.65,7.47,6.44,20.0,853.9,6.91,6.29,0.594,0.0069,44.9,14.7,50,Mala
2021-03-29,CH-04,Puente Bolognesi,-16.4018,-71.534,8.17,7.3,12.6,518.9,3.21,2.18,0.259,0.0042,56.7,16.5,74,Buena
2021-03-30,CH-07,Uchumayo,-16.504,-71.65,7.21,5.7,17.6,758.2,6.13,4.66,0.554,0.0074,35.3,10.1,57,Regular
2021-03-30,CH-05,Tingo,-16.4305,-71.555,7.7,6.61,15.7,642.0,3.86,4.94,0.444,0.0055,42.2,10.6,64,Regular
2021-03-30,CH-05,Tingo,-16.4305,-71.555,7.22,6.87,20.9,607.0,4.1,4.54,0.426,0.0055,33.2,18.6,58,Regular
2021-03-30,CH-02,Chilina,-16.3815,-71.5295,7.81,7.89,15.2,292.0,1.59,2.32,0.198,0.0047,47.3,19.2,74,Buena
2021-03-30,CH-03,Puente Grau,-16.3984,-71.5373,7.8,7.75,10.8,481.1,2.24,1.41,0.198,0.0045,55.7,16.6,80,Buena
2021-03-30,CH-02,Chilina,-16.3815,-71.5295,7.68,8.69,6.1,388.9,1.37,1.35,0.194,0.0041,40.8,9.2,87,Buena
2021-03-30,CH-07,Uchumayo,-16.504,-71.65,7.34,6.56,17.8,789.9,6.14,6.34,0.508,0.0068,56.2,4.7,54,Regular
2021-03-31,CH-07,Uchumayo,-16.504,-71.65,7.07,5.3,18.8,789.3,6.68,5.88,0.532,0.0056,37.5,17.1,52,Regular
2021-03-31,CH-07,Uchumayo,-16.504,-71.65,7.62,5.82,23.7,742.4,5.79,5.31,0.513,0.0063,36.8,17.9,49,Mala
2021-03-31,CH-04,Puente Bolognesi,-16.4018,-71.534,7.68,6.84,16.2,534.1,3.82,3.04,0.295,0.0048,44.5,20.2,67,Regular
2021-03-31,CH-05,Tingo,-16.4305,-71.555,7.7,6.74,14.6,677.6,4.32,3.48,0.406,0.0059,55.8,17.2,67,Regular
2021-04-01,CH-01,Charcani,-16.357,-71.546,7.76,8.29,2.0,255.3,0.72,1.39,0.045,0.0023,8.7,9.4,93,Excelente
2021-04-01,CH-04,Puente Bolognesi,-16.4018,-71.534,7.6,7.16,9.1,504.3,3.59,3.54,0.361,0.0028,0.0,17.0,75,Buena
2021-04-01,CH-01,Charcani,-16.357,-71.546,7.6,8.7,4.2,227.1,0.35,0.9,0.042,0.0011,11.1,10.6,92,Excelente
2021-04-02,CH-04,Puente Bolognesi,-16.4018,-71.534,7.2,7.58,12.5,602.4,3.11,2.31,0.316,0.0055,0.0,11.5,74,Buena
2021-04-03,CH-07,Uchumayo,-16.504,-71.65,7.01,6.04,11.3,811.8,6.41,6.77,0.62,0.0081,0.0,11.0,60,Regular
2021-04-03,CH-03,Puente Grau,-16.3984,-71.5373,7.63,7.85,4.3,495.6,2.84,3.03,0.278,0.0033,2.2,15.4,83,Buena
2021-04-05,CH-02,Chilina,-16.3815,-71.5295,7.81,8.13,5.2,472.8,2.06,1.72,0.2,0.0023,16.7,12.3,86,Buena
2021-04-05,CH-03,Puente Grau,-16.3984,-71.5373,7.42,8.38,7.6,484.4,2.06,3.0,0.292,0.0041,1.5,11.8,81,Buena
2021-04-05,CH-06,Tiabaya,-16.468,-71.584,7.53,6.41,10.3,815.5,6.2,5.55,0.433,0.0055,8.0,11.1,64,Regular
2021-04-06,CH-02,Chilina,-16.3815,-71.5295,7.81,7.64,4.2,381.6,1.09,2.01,0.15,0.0011,0.0,13.6,89,Buena
2021-04-07,CH-06,Tiabaya,-16.468,-71.584,7.47,7.54,12.1,693.1,5.46,3.25,0.544,0.0062,20.6,13.7,68,Regular
2021-04-07,CH-06,Tiabaya,-16.468,-71.584,7.41,6.25,11.8,743.8,5.51,4.79,0.396,0.0058,0.0,15.8,65,Regular
2021-04-07,CH-07,Uchumayo,-16.504,-71.65,6.97,6.66,17.1,926.1,6.68,6.71,0.68,0.0068,0.5,13.3,53,Regular
2021-04-08,CH-05,Tingo,-16.4305,-71.555,7.33,7.08,11.8,686.7,4.71,4.24,0.424,0.0054,18.4,20.5,68,Regular
2021-04-08,CH-05,Tingo,-16.4305,-71.555,7.58,6.77,10.6,628.4,3.93,3.44,0.301,0.0055,0.0,13.8,73,Buena
2021-04-08,CH-05,Tingo,-16.4305,-71.555,7.42,7.12,12.9,613.1,4.48,3.6,0.293,0.0044,0.0,13.7,68,Regular
2021-04-09,CH-02,Chilina,-16.3815,-71.5295,7.51,8.6,3.8,349.5,2.22,2.2,0.202,0.0032,0.0,13.3,87,Buena
2021-04-09,CH-03,Puente Grau,-16.3984,-71.5373,7.67,7.81,6.2,482.2,2.99,1.83,0.316,0.0042,4.3,11.8,83,Buena
2021-04-10,CH-05,Tingo,-16.4305,-71.555,7.36,6.6,11.8,702.7,4.46,3.39,0.413,0.0041,4.5,17.5,70,Regular
2021-04-10,CH-02,Chilina,-16.3815,-71.5295,7.52,7.72,3.5,355.5,1.2,1.87,0.067,0.0014,20.9,17.2,90,Buena
2021-04-10,CH-05,Tingo,-16.4305,-71.555,7.69,7.59,10.6,647.2,4.0,3.0,0.355,0.0046,5.4,10.4,73,Buena
2021-04-11,CH-04,Puente Bolognesi,-16.4018,-71.534,7.88,6.86,12.0,547.6,3.59,3.83,0.431,0.0046,0.0,15.9,71,Buena
2021-04-11,CH-01,Charcani,-16.357,-71.546,7.67,9.14,3.6,307.2,0.05,0.57,0.022,0.0027,0.0,16.1,94,Excelente
2021-04-12,CH-08,Vitor,-16.56,-71.78,7.42,5.83,16.9,922.6,7.59,5.9,0.647,0.0079,0.0,12.9,53,Regular
2021-04-12,CH-03,Puente Grau,-16.3984,-71.5373,7.7,7.25,7.9,471.1,2.28,1.7,0.294,0.004,0.0,15.6,83,Buena
2021-04-12,CH-03,Puente Grau,-16.3984,-71.5373,7.32,7.57,8.5,523.1,2.82,1.37,0.276,0.0036,5.4,13.6,81,Buena
2021-04-12,CH-02,Chilina,-16.3815,-71.5295,7.47,7.95,10.5,340.2,1.63,1.66,0.165,0.0037,7.5,12.4,81,Buena
2021-04-12,CH-02,Chilina,-16.3815,-71.5295,7.66,9.19,5.7,371.5,0.74,0.83,0.156,0.0033,20.2,18.5,90,Buena
2021-04-13,CH-06,Tiabaya,-16.468,-71.584,7.05,6.95,6.1,797.5,4.94,4.36,0.468,0.0055,17.2,14.1,74,Buena
2021-04-13,CH-04,Puente Bolognesi,-16.4018,-71.534,7.6,8.2,6.1,541.5,3.11,3.26,0.348,0.0045,0.0,14.7,80,Buena
2021-04-13,CH-01,Charcani,-16.357,-71.546,7.54,8.99,1.4,301.5,0.05,1.0,0.109,0.0025,6.1,17.5,96,Excelente
2021-04-13,CH-03,Puente Grau,-16.3984,-71.5373,7.98,7.7,7.1,455.1,3.03,2.17,0.222,0.0031,7.6,12.3,81,Buena
2021-04-13,CH-06,Tiabaya,-16.468,-71.584,7.62,7.85,4.7,791.9,5.92,3.58,0.479,0.0044,32.6,17.9,75,Buena
2021-04-13,CH-06,Tiabaya,-16.468,-71.584,7.22,6.05,9.3,753.5,5.57,3.17,0.463,0.0048,3.8,19.5,71,Buena
2021-04-13,CH-05,Tingo,-16.4305,-71.555,7.46,7.2,5.7,615.9,4.82,4.68,0.36,0.0052,0.0,16.8,74,Buena
2021-04-14,CH-02,Chilina,-16.3815,-71.5295,7.33,8.0,6.0,378.8,1.66,1.13,0.167,0.0026,36.2,15.1,87,Buena
2021-04-14,CH-03,Puente Grau,-16.3984,-71.5373,7.94,8.17,9.6,507.2,2.34,2.89,0.284,0.0031,18.0,13.7,78,Buena
2021-04-14,CH-08,Vitor,-16.56,-71.78,6.78,6.04,11.9,986.4,8.04,5.17,0.57,0.0073,0.0,13.9,59,Regular
2021-04-15,CH-06,Tiabaya,-16.468,-71.584,7.05,7.2,13.6,812.8,5.63,5.7,0.482,0.0057,0.0,11.4,61,Regular
2021-04-15,CH-08,Vitor,-16.56,-71.78,7.32,5.22,11.7,913.7,7.8,5.65,0.538,0.0073,17.1,11.7,59,Regular
2021-04-15,CH-07,Uchumayo,-16.504,-71.65,7.48,6.17,13.1,884.1,5.84,5.58,0.519,0.0076,0.0,16.9,61,Regular
2021-04-15,CH-03,Puente Grau,-16.3984,-71.5373,7.4,7.75,4.4,473.4,2.33,2.55,0.237,0.0035,7.3,18.5,85,Buena
2021-04-15,CH-06,Tiabaya,-16.468,-71.584,7.61,6.41,9.3,747.2,5.77,4.72,0.553,0.0058,0.0,18.0,68,Regular
2021-04-16,CH-02,Chilina,-16.3815,-71.5295,7.53,8.29,1.6,415.9,1.69,1.87,0.16,0.0023,6.2,16.6,91,Excelente
2021-04-16,CH-04,Puente Bolognesi,-16.4018,-71.534,7.63,7.4,6.9,545.7,3.3,3.12,0.275,0.0059,0.0,15.3,79,Buena
2021-04-16,CH-06,Tiabaya,-16.468,-71.584,7.64,6.23,8.9,812.1,5.82,3.15,0.461,0.006,0.3,15.4,71,Buena
2021-04-17,CH-04,Puente Bolognesi,-16.4018,-71.534,7.69,7.36,8.6,538.2,3.58,2.82,0.417,0.004,11.3,11.9,77,Buena
2021-04-18,CH-08,Vitor,-16.56,-71.78,7.04,5.54,18.3,879.4,7.74,5.11,0.625,0.0078,0.0,15.6,52,Regular
2021-04-18,CH-03,Puente Grau,-16.3984,-71.5373,7.64,7.51,6.9,507.2,2.39,1.3,0.325,0.0036,0.0,15.5,84,Buena
2021-04-18,CH-06,Tiabaya,-16.468,-71.584,7.38,6.53,15.3,675.4,5.99,4.13,0.438,0.0061,0.0,13.8,61,Regular
2021-04-18,CH-06,Tiabaya,-16.468,-71.584,7.4,6.43,11.4,690.7,5.7,3.92,0.52,0.0055,0.0,12.0,67,Regular
2021-04-19,CH-08,Vitor,-16.56,-71.78,7.22,6.12,10.0,923.7,6.37,5.53,0.682,0.0087,8.9,15.5,64,Regular
2021-04-19,CH-08,Vitor,-16.56,-71.78,7.4,4.93,14.2,918.5,7.03,5.56,0.662,0.0051,6.8,8.5,58,Regular
2021-04-19,CH-02,Chilina,-16.3815,-71.5295,7.76,8.18,5.2,404.1,1.57,1.12,0.111,0.003,0.0,9.8,88,Buena
2021-04-19,CH-02,Chilina,-16.3815,-71.5295,7.58,8.65,7.3,335.2,1.21,2.23,0.09,0.0019,0.0,17.0,84,Buena
2021-04-20,CH-07,Uchumayo,-16.504,-71.65,7.39,6.07,15.7,816.8,6.46,4.3,0.524,0.0072,0.0,14.8,60,Regular
2021-04-20,CH-01,Charcani,-16.357,-71.546,7.77,9.73,5.1,318.1,0.49,1.71,0.041,0.0027,0.0,12.6,89,Buena
2021-04-21,CH-03,Puente Grau,-16.3984,-71.5373,7.5,7.63,3.6,448.4,2.28,2.13,0.224,0.004,0.0,17.1,87,Buena
2021-04-21,CH-01,Charcani,-16.357,-71.546,7.91,8.69,1.5,269.9,0.27,0.5,0.135,0.0026,0.0,18.4,97,Excelente
2021-04-22,CH-03,Puente Grau,-16.3984,-71.5373,7.48,7.81,8.9,472.0,2.41,2.02,0.214,0.0042,1.6,17.5,80,Buena
2021-04-22,CH-02,Chilina,-16.3815,-71.5295,7.5,8.14,4.0,448.5,1.55,1.57,0.116,0.0024,7.2,13.2,89,Buena
2021-04-23,CH-08,Vitor,-16.56,-71.78,7.31,5.42,13.3,944.4,7.25,5.61,0.67,0.0086,10.4,16.2,58,Regular
2021-04-23,CH-06,Tiabaya,-16.468,-71.584,7.08,6.14,10.5,758.5,5.65,4.61,0.494,0.0059,18.2,16.6,67,Regular
2021-04-23,CH-03,Puente Grau,-16.3984,-71.5373,7.72,7.18,6.7,474.4,2.54,1.55,0.208,0.0028,19.1,16.8,84,Buena
2021-04-23,CH-04,Puente Bolognesi,-16.4018,-71.534,7.45,7.84,8.2,590.9,3.55,3.95,0.266,0.0047,0.0,18.5,75,Buena
2021-04-23,CH-05,Tingo,-16.4305,-71.555,7.44,7.41,9.4,711.4,4.19,3.88,0.363,0.0057,0.0,16.8,73,Buena
2021-04-24,CH-08,Vitor,-16.56,-71.78,7.57,5.84,17.6,862.5,7.48,5.88,0.626,0.008,0.0,16.4,52,Regular
2021-04-25,CH-08,Vitor,-16.56,-71.78,7.46,5.25,14.0,933.5,6.99,6.62,0.634,0.0083,24.3,20.2,56,Regular
2021-04-26,CH-05,Tingo,-16.4305,-71.555,7.47,6.65,9.4,641.2,4.84,2.87,0.35,0.0059,0.0,16.9,73,Buena
2021-04-28,CH-03,Puente Grau,-16.3984,-71.5373,7.27,7.42,9.0,422.7,3.28,2.17,0.23,0.0038,0.0,13.9,78,Buena
2021-04-29,CH-08,Vitor,-16.56,-71.78,7.47,5.73,14.8,947.3,7.32,6.78,0.576,0.0073,0.0,16.9,54,Regular
2021-04-29,CH-01,Charcani,-16.357,-71.546,7.35,8.38,5.3,250.7,0.05,1.63,0.152,0.0029,0.7,16.1,90,Buena
2021-04-29,CH-08,Vitor,-16.56,-71.78,7.24,5.8,13.1,906.1,8.32,5.7,0.686,0.0085,9.1,14.0,56,Regular
2021-04-29,CH-02,Chilina,-16.3815,-71.5295,7.9,8.64,7.0,370.2,1.72,1.7,0.208,0.0016,0.0,13.7,85,Buena
2021-04-30,CH-06,Tiabaya,-16.468,-71.584,7.46,6.73,10.1,741.7,4.84,4.47,0.446,0.0057,0.0,17.7,69,Regular
2021-04-30,CH-06,Tiabaya,-16.468,-71.584,7.12,6.68,13.7,753.8,6.0,5.27,0.501,0.0048,0.0,13.0,61,Regular
2021-04-30,CH-04,Puente Bolognesi,-16.4018,-71.534,7.58,6.75,6.3,537.2,3.92,3.05,0.289,0.0041,0.0,12.3,78,Buena
2021-04-30,CH-02,Chilina,-16.3815,-71.5295,7.7,8.99,11.3,416.0,1.38,2.08,0.21,0.0025,0.0,12.2,80,Buena
2021-05-01,CH-04,Puente Bolognesi,-16.4018,-71.534,7.27,7.1,8.1,571.2,4.29,0.5,0.263,0.0041,2.4,16.5,81,Buena
2021-05-01,CH-05,Tingo,-16.4305,-71.555,7.3,7.01,13.4,686.0,4.67,4.76,0.496,0.0035,0.0,15.4,65,Regular
2021-05-01,CH-05,Tingo,-16.4305,-71.555,7.74,7.0,9.3,674.6,4.27,3.83,0.309,0.0056,0.0,10.9,73,Buena
2021-05-01,CH-03,Puente Grau,-16.3984,-71.5373,7.67,8.73,6.8,474.8,2.5,2.18,0.295,0.005,2.9,15.0,82,Buena
2021-05-02,CH-01,Charcani,-16.357,-71.546,7.98,8.89,7.6,330.4,0.93,2.17,0.14,0.0013,0.0,16.4,85,Buena
2021-05-02,CH-03,Puente Grau,-16.3984,-71.5373,7.89,7.83,8.9,467.7,2.43,3.75,0.31,0.0038,23.6,14.7,77,Buena
2021-05-02,CH-06,Tiabaya,-16.468,-71.584,7.33,6.65,15.2,726.0,5.52,4.7,0.506,0.0066,0.0,13.9,61,Regular
2021-05-02,CH-06,Tiabaya,-16.468,-71.584,7.37,7.02,7.7,693.2,4.83,4.82,0.514,0.0037,26.6,19.5,71,Buena
2021-05-03,CH-05,Tingo,-16.4305,-71.555,7.58,6.64,10.5,730.3,5.13,3.24,0.348,0.0062,11.3,12.8,71,Buena
2021-05-03,CH-03,Puente Grau,-16.3984,-71.5373,7.77,6.67,8.1,502.8,2.62,3.44,0.297,0.0038,3.7,15.3,78,Buena
2021-05-03,CH-06,Tiabaya,-16.468,-71.584,7.27,6.24,9.1,754.3,4.9,4.81,0.54,0.0045,0.0,12.9,70,Regular
2021-05-04,CH-05,Tingo,-16.4305,-71.555,7.48,7.02,12.7,660.5,4.06,2.68,0.372,0.0057,0.0,16.0,71,Buena
2021-05-04,CH-03,Puente Grau,-16.3984,-71.5373,7.63,7.64,5.9,518.1,2.97,4.19,0.185,0.0045,10.1,14.1,79,Buena
2021-05-04,CH-06,Tiabaya,-16.468,-71.584,7.25,7.21,7.5,716.7,5.71,5.09,0.439,0.0061,13.3,16.8,69,Regular
2021-05-05,CH-04,Puente Bolognesi,-16.4018,-71.534,7.33,8.13,11.9,573.5,3.51,2.71,0.317,0.004,0.0,15.5,73,Buena
2021-05-05,CH-05,Tingo,-16.4305,-71.555,7.87,7.51,10.2,602.0,4.31,3.93,0.42,0.005,0.0,16.9,71,Buena
2021-05-06,CH-01,Charcani,-16.357,-71.546,8.02,8.27,4.3,270.5,0.57,1.66,0.096,0.003,21.4,13.7,90,Buena
2021-05-07,CH-06,Tiabaya,-16.468,-71.584,7.65,7.03,6.5,752.6,5.26,5.07,0.518,0.0069,9.0,10.5,72,Buena
2021-05-07,CH-02,Chilina,-16.3815,-71.5295,7.6,8.28,4.5,320.5,1.35,1.2,0.038,0.0033,3.0,18.9,90,Buena
2021-05-07,CH-08,Vitor,-16.56,-71.78,7.29,6.13,12.3,980.5,7.28,5.1,0.625,0.007,0.0,12.9,60,Regular
2021-05-08,CH-01,Charcani,-16.357,-71.546,7.62,9.43,2.0,235.7,0.73,1.45,0.116,0.0006,0.0,16.2,93,Excelente
2021-05-08,CH-05,Tingo,-16.4305,-71.555,7.51,6.93,12.3,651.1,4.48,3.23,0.411,0.0049,19.1,18.2,70,Regular
2021-05-08,CH-03,Puente Grau,-16.3984,-71.5373,7.81,8.03,5.6,470.8,2.95,1.41,0.212,0.0041,0.0,10.8,85,Buena
2021-05-08,CH-07,Uchumayo,-16.504,-71.65,6.9,6.2,11.3,820.3,7.12,4.23,0.57,0.007,0.0,16.8,64,Regular
2021-05-09,CH-06,Tiabaya,-16.468,-71.584,7.68,6.22,11.0,795.2,5.46,4.26,0.441,0.006,7.5,11.9,67,Regular
2021-05-09,CH-08,Vitor,-16.56,-71.78,7.3,5.96,16.8,905.6,7.72,5.95,0.66,0.0065,0.0,16.3,52,Regular
2021-05-09,CH-07,Uchumayo,-16.504,-71.65,7.31,6.35,13.9,821.2,6.01,4.6,0.561,0.0075,1.8,12.1,62,Regular
2021-05-09,CH-02,Chilina,-16.3815,-71.5295,7.5,8.07,5.4,354.5,1.48,2.1,0.187,0.0038,0.0,17.3,86,Buena
2021-05-10,CH-08,Vitor,-16.56,-71.78,7.2,5.95,15.4,942.6,8.16,6.49,0.694,0.0082,6.5,14.0,52,Regular
2021-05-10,CH-06,Tiabaya,-16.468,-71.584,7.26,5.69,14.2,782.3,5.66,4.64,0.519,0.0055,0.0,14.4,62,Regular
2021-05-10,CH-01,Charcani,-16.357,-71.546,8.23,9.19,0.5,289.3,0.3,1.36,0.031,0.001,0.0,9.8,96,Excelente
2021-05-10,CH-02,Chilina,-16.3815,-71.5295,7.58,8.19,4.0,308.3,2.38,2.53,0.136,0.002,0.0,11.3,85,Buena
2021-05-10,CH-05,Tingo,-16.4305,-71.555,7.32,6.94,11.0,702.1,4.06,3.58,0.355,0.0044,7.4,11.1,72,Buena
2021-05-11,CH-08,Vitor,-16.56,-71.78,7.56,5.29,11.3,887.2,7.18,5.07,0.636,0.0081,0.0,14.7,62,Regular
2021-05-11,CH-01,Charcani,-16.357,-71.546,7.94,9.33,5.3,332.4,0.36,1.4,0.05,0.0008,12.9,19.0,90,Buena
2021-05-11,CH-07,Uchumayo,-16.504,-71.65,7.31,6.71,8.6,851.2,6.4,4.43,0.578,0.0068,15.5,16.8,68,Regular
2021-05-15,CH-01,Charcani,-16.357,-71.546,7.9,9.55,3.1,346.0,0.33,1.32,0.041,0.0022,0.0,12.1,93,Excelente
2021-05-16,CH-07,Uchumayo,-16.504,-71.65,7.31,6.73,10.4,863.1,6.61,4.02,0.704,0.0071,14.9,19.6,66,Regular
2021-05-16,CH-04,Puente Bolognesi,-16.4018,-71.534,7.71,7.21,9.5,625.4,3.92,3.41,0.277,0.0049,8.4,12.5,74,Buena
2021-05-16,CH-01,Charcani,-16.357,-71.546,7.97,7.89,3.9,302.5,0.36,0.83,0.01,0.0007,19.9,14.9,93,Excelente
2021-05-16,CH-03,Puente Grau,-16.3984,-71.5373,7.82,7.71,5.1,471.3,2.16,2.5,0.234,0.0038,14.7,13.3,85,Buena
2021-05-17,CH-08,Vitor,-16.56,-71.78,7.61,5.97,17.6,958.0,7.43,7.41,0.657,0.007,26.4,15.0,49,Mala
2021-05-17,CH-07,Uchumayo,-16.504,-71.65,7.16,6.01,10.2,811.8,6.7,4.48,0.612,0.0058,0.0,14.2,65,Regular
2021-05-17,CH-02,Chilina,-16.3815,-71.5295,7.85,8.49,7.2,367.0,1.4,0.5,0.161,0.0042,2.4,15.6,88,Buena
2021-05-18,CH-06,Tiabaya,-16.468,-71.584,7.68,6.75,10.3,713.9,6.15,3.12,0.468,0.0058,4.1,15.5,69,Regular
2021-05-18,CH-01,Charcani,-16.357,-71.546,7.89,9.01,0.5,204.0,0.44,1.21,0.09,0.0014,0.2,14.8,96,Excelente
2021-05-18,CH-07,Uchumayo,-16.504,-71.65,7.72,6.75,11.8,808.5,6.75,5.0,0.568,0.0052,12.0,10.5,62,Regular
2021-05-18,CH-08,Vitor,-16.56,-71.78,7.42,6.03,15.0,946.1,7.76,5.71,0.627,0.0073,0.0,10.2,55,Regular
2021-05-18,CH-03,Puente Grau,-16.3984,-71.5373,7.59,7.62,5.8,419.5,2.28,3.25,0.262,0.0028,0.0,12.9,82,Buena
2021-05-19,CH-02,Chilina,-16.3815,-71.5295,7.7,7.9,3.1,390.9,1.1,2.97,0.233,0.003,0.0,14.5,88,Buena
