Fecha,Estacion,pH,OD,Turbidez,Conductividad,Nitratos
2021-07-02,E04,7.47,7.79,13.1,527.5,1.53
2021-07-02,E07,7.55,5.71,14.2,807.8,5.43
2021-07-03,E03,7.76,7.77,5.7,453.4,1.35
2021-07-04,E01,7.67,8.28,8.8,399.9,0.28
2021-07-04,E04,7.47,7.4,5.1,457.5,1.72
2021-07-04,E07,7.27,5.82,15.5,771.0,5.36
2021-07-05,E01,7.74,9.18,2.7,414.1,0.21
2021-07-05,E07,7.16,5.96,6.5,760.8,5.63
2021-07-05,E08,6.73,4.87,8.7,943.8,7.8
2021-07-06,E02,7.9,8.65,2.3,341.6,0.81
2021-07-06,E06,7.21,6.75,14.7,621.2,3.35
2021-07-06,E08,7.02,5.23,18.0,945.6,7.89
2021-07-06,E08,7.05,5.49,14.0,923.6,8.72
2021-07-07,E01,7.44,9.16,9.2,293.0,0.05
2021-07-07,E03,7.64,7.49,11.7,457.1,1.21
2021-07-07,E05,7.66,7.55,11.6,544.3,1.65
2021-07-07,E06,7.06,6.27,12.2,648.9,3.49
2021-07-08,E01,7.56,9.38,7.6,304.8,0.05
2021-07-08,E06,7.42,6.42,12.7,651.2,3.73
2021-07-09,E01,7.84,7.92,10.0,297.4,0.62
2021-07-09,E06,7.39,7.01,5.3,649.0,3.49
2021-07-10,E04,7.2,7.29,11.6,454.0,1.04
2021-07-11,E05,7.9,6.57,9.9,511.2,1.76
2021-07-12,E03,7.57,7.03,9.7,409.4,1.23
2021-07-12,E05,7.4,6.5,14.5,527.4,2.07
2021-07-12,E05,7.49,7.28,5.7,548.4,2.75
2021-07-13,E01,7.48,8.82,3.8,313.5,0.94
2021-07-13,E03,7.54,8.8,10.8,450.2,0.43
2021-07-13,E05,7.66,7.01,9.9,530.9,1.46
2021-07-13,E07,7.25,5.85,12.3,730.4,5.14
2021-07-14,E01,7.68,9.19,8.0,269.0,0.22
2021-07-14,E02,7.61,7.89,5.7,316.9,0.87
2021-07-14,E08,7.03,5.66,12.8,918.3,8.96
2021-07-15,E01,7.83,8.62,4.0,353.7,0.47
2021-07-15,E02,7.64,8.39,3.7,380.9,0.69
2021-07-15,E02,7.49,8.35,11.7,339.9,0.38
2021-07-15,E06,7.38,6.68,11.5,680.4,3.72
2021-07-16,E08,7.1,5.62,12.5,925.1,8.14
2021-07-17,E01,7.87,8.75,7.6,299.6,0.05
2021-07-17,E03,7.43,7.75,4.4,409.7,1.11
2021-07-17,E04,7.36,7.0,10.4,482.7,1.36
2021-07-17,E06,7.24,5.3,6.7,621.3,3.54
2021-07-20,E02,7.92,8.64,7.4,403.0,0.98
2021-07-20,E03,7.46,8.6,5.1,407.5,1.67
2021-07-20,E07,7.14,5.25,14.9,783.8,5.34
2021-07-21,E03,7.74,8.59,9.8,369.4,0.76
2021-07-22,E01,7.8,9.85,6.0,204.5,0.05
2021-07-23,E08,6.75,5.25,14.5,884.2,8.36
2021-07-24,E03,7.55,8.58,7.8,367.3,1.34
2021-07-24,E03,7.26,8.04,1.1,428.6,0.92
2021-07-24,E07,7.12,6.12,10.4,785.3,6.0
2021-07-25,E02,7.6,8.16,9.7,351.8,1.03
2021-07-25,E03,7.73,7.82,5.9,444.7,0.7
2021-07-26,E03,7.83,7.82,7.8,451.6,0.69
2021-07-26,E05,7.35,7.07,8.9,566.2,2.69
2021-07-26,E07,7.25,6.03,15.1,763.2,5.59
2021-07-27,E02,7.69,8.57,8.2,319.7,0.89
2021-07-27,E05,7.75,5.49,6.1,584.0,2.38
2021-07-27,E08,7.23,5.68,18.0,945.3,7.63
2021-07-28,E03,7.35,7.98,6.3,469.3,1.42
2021-07-28,E03,7.51,8.33,10.4,396.2,1.24
2021-07-28,E04,7.54,7.89,12.6,512.2,1.59
2021-07-28,E07,7.37,5.88,10.2,771.9,5.67
2021-07-28,E07,7.4,5.96,10.2,795.4,5.52
2021-07-28,E07,7.08,6.8,12.0,832.0,5.47
2021-07-29,E01,7.8,8.91,2.6,312.4,0.3
2021-07-29,E03,7.92,7.79,7.1,453.5,1.06
2021-07-29,E04,7.62,8.1,9.6,537.8,1.22
2021-07-29,E06,7.46,6.35,9.8,706.6,3.8
2021-07-30,E01,7.85,8.96,5.0,217.2,0.15
2021-07-30,E02,7.97,8.21,14.3,354.3,0.83
2021-07-30,E03,7.37,8.27,11.4,457.4,0.89
2021-07-30,E06,7.27,6.27,12.9,693.4,3.54
2021-07-30,E06,7.07,5.6,9.7,655.7,3.34
2021-07-30,E07,7.36,6.32,7.1,808.9,5.29
2021-07-31,E01,7.69,9.61,9.9,371.5,0.52
2021-07-31,E06,6.97,6.04,14.1,665.6,3.5
2021-07-31,E07,7.22,6.54,12.1,763.1,5.52
2021-08-01,E07,7.14,5.95,14.5,788.9,6.32
2021-08-02,E02,7.71,8.03,5.2,444.2,1.12
2021-08-02,E03,7.47,7.62,9.5,419.0,0.69
2021-08-02,E04,7.44,7.71,11.3,509.9,0.73
2021-08-02,E05,7.6,6.62,8.6,603.2,1.78
2021-08-02,E06,7.43,6.63,14.1,660.1,3.23
2021-08-02,E06,7.24,5.8,10.3,644.7,3.3
2021-08-03,E03,7.67,7.3,6.0,381.7,0.85
2021-08-03,E04,7.58,7.07,5.9,476.4,1.39
2021-08-03,E06,7.29,7.59,16.1,673.5,3.53
2021-08-03,E07,6.88,6.36,6.7,792.9,5.34
2021-08-04,E02,7.69,8.7,9.0,412.8,0.11
2021-08-04,E02,7.81,7.75,6.2,286.1,0.82
2021-08-04,E06,7.38,6.8,14.1,688.7,3.7
2021-08-04,E08,6.94,5.58,13.7,926.0,8.64
2021-08-05,E01,7.67,8.68,11.3,265.4,1.05
2021-08-05,E02,7.6,8.57,2.3,371.3,0.55
2021-08-05,E07,7.29,6.5,15.6,748.8,5.74
2021-08-06,E01,7.78,8.74,5.3,326.9,0.39
2021-08-06,E05,7.66,6.76,10.9,584.6,2.12
2021-08-07,E02,7.82,8.64,6.1,408.3,1.03
2021-08-08,E02,7.9,8.25,9.7,389.7,1.02
2021-08-08,E02,7.99,8.44,5.5,372.3,1.25
2021-08-08,E02,7.62,8.18,8.3,328.2,1.06
2021-08-08,E04,7.32,7.43,10.6,541.0,0.97
2021-08-09,E03,7.79,7.68,8.0,405.7,1.06
2021-08-09,E04,7.16,7.81,7.3,448.4,1.15
2021-08-09,E05,7.44,7.03,8.8,493.2,2.19
2021-08-10,E02,7.7,8.37,9.0,348.2,0.88
2021-08-10,E07,7.22,6.15,11.9,811.1,5.35
2021-08-12,E03,7.78,7.57,11.7,441.2,0.87
2021-08-12,E06,6.87,5.78,14.9,632.5,4.05
2021-08-13,E08,7.04,5.16,20.1,891.6,8.09
2021-08-14,E03,7.52,7.19,6.1,451.1,1.64
2021-08-14,E05,7.61,7.81,5.3,562.6,1.79
2021-08-15,E01,7.86,9.18,1.3,333.9,1.1
2021-08-15,E01,7.93,9.55,9.2,292.2,0.66
2021-08-15,E03,7.57,8.57,15.9,340.6,0.63
2021-08-15,E03,7.84,7.26,7.1,402.8,1.0
2021-08-15,E03,7.41,8.06,10.5,393.0,0.19
2021-08-16,E06,7.28,6.49,12.8,680.7,3.41
2021-08-16,E08,7.22,5.42,8.4,952.2,8.29
2021-08-17,E01,7.98,8.83,5.4,313.7,0.05
2021-08-17,E01,7.76,8.8,11.9,357.3,0.32
2021-08-17,E02,7.59,9.25,11.5,352.3,1.01
2021-08-17,E07,7.13,5.22,10.1,785.7,5.07
2021-08-17,E08,7.09,6.53,10.9,925.8,8.48
2021-08-18,E01,7.67,8.17,7.1,340.7,0.69
2021-08-18,E02,7.65,7.88,9.6,371.8,0.76
2021-08-18,E04,7.35,7.36,13.3,476.2,0.63
2021-08-18,E05,7.37,7.48,4.8,544.8,2.13
2021-08-18,E08,6.94,5.27,9.4,956.8,8.07
2021-08-19,E03,7.77,7.51,6.9,401.4,2.05
2021-08-19,E05,7.42,7.45,5.3,593.0,2.47
2021-08-19,E07,7.4,5.54,7.9,769.2,5.53
2021-08-20,E02,7.63,9.48,5.8,386.0,0.82
2021-08-20,E03,7.47,8.33,12.0,400.9,0.5
2021-08-20,E08,7.41,5.7,15.6,910.2,8.28
2021-08-21,E06,7.66,6.83,8.2,689.2,3.6
2021-08-22,E01,7.64,8.77,9.1,319.3,0.3
2021-08-22,E04,7.51,8.43,8.2,476.5,1.42
2021-08-22,E07,7.47,6.76,10.3,743.3,5.23
2021-08-23,E08,7.03,4.76,14.9,987.7,7.49
2021-08-24,E02,7.78,8.19,9.6,328.5,0.87
2021-08-24,E06,7.42,6.43,12.8,653.4,3.73
2021-08-24,E07,7.17,5.82,9.1,821.8,6.19
2021-08-25,E07,7.06,5.82,12.8,778.0,5.85
2021-08-26,E03,7.37,7.63,6.1,387.1,1.21
2021-08-26,E08,6.88,5.56,15.3,963.0,8.33
2021-08-27,E01,7.63,8.28,5.0,355.2,1.28
2021-08-27,E02,7.55,8.34,5.5,372.1,0.89
2021-08-27,E06,7.16,6.01,10.0,703.2,3.18
2021-08-28,E02,7.76,9.09,6.9,345.8,0.91
2021-08-28,E06,6.99,6.27,9.7,633.0,3.36
2021-08-28,E06,7.42,6.64,6.5,708.3,3.71
2021-08-28,E07,7.43,5.95,9.0,813.8,5.38
2021-08-28,E07,6.96,5.32,10.1,777.5,5.42
2021-08-29,E02,7.43,8.56,5.3,398.4,0.4
2021-08-29,E05,6.97,7.6,8.8,600.4,1.46
2021-08-30,E03,8.11,8.18,11.0,444.3,0.43
2021-08-30,E04,7.58,7.81,5.3,486.2,1.96
2021-08-31,E03,7.45,7.66,10.3,432.5,0.49
2021-09-01,E02,8.01,7.63,12.7,386.6,1.1
2021-09-01,E03,7.64,6.95,7.1,464.4,0.69
2021-09-01,E06,7.33,8.01,8.9,688.7,3.71
2021-09-01,E08,7.34,5.76,15.5,974.0,7.87
2021-09-02,E01,7.83,9.25,10.0,304.6,0.33
2021-09-02,E06,7.32,6.2,9.5,680.6,3.59
2021-09-02,E06,7.08,5.93,11.8,646.3,3.46
2021-09-02,E08,6.99,5.78,10.8,889.7,7.49
2021-09-03,E05,7.3,7.59,11.2,554.2,2.27
2021-09-03,E08,7.16,6.01,15.2,930.9,7.49
2021-09-04,E02,7.49,8.33,15.1,382.6,0.82
2021-09-04,E03,7.51,7.11,11.4,386.6,0.91
2021-09-04,E04,7.13,7.19,6.9,499.2,0.8
2021-09-04,E05,7.42,6.7,8.0,550.8,1.89
2021-09-04,E07,7.05,5.55,15.2,762.4,5.6
2021-09-04,E07,7.15,5.92,10.4,777.3,5.78
2021-09-05,E04,7.31,8.15,4.9,505.7,1.62
2021-09-06,E02,7.63,8.55,6.1,342.0,0.22
2021-09-06,E05,7.39,8.06,8.5,566.8,2.36
2021-09-06,E08,7.13,4.4,17.2,964.6,8.21
2021-09-07,E02,7.6,8.2,11.4,358.2,0.87
2021-09-07,E04,7.15,7.89,12.4,464.5,1.34
2021-09-08,E07,7.19,5.68,10.6,787.2,5.35
2021-09-08,E08,6.99,5.05,13.3,980.0,7.94
2021-09-08,E08,7.14,5.19,10.1,898.1,8.19
2021-09-08,E08,7.22,6.4,17.6,921.4,8.46
2021-09-09,E04,7.31,7.01,11.6,459.9,1.57
2021-09-10,E01,8.24,8.65,4.8,338.5,0.05
2021-09-10,E01,7.69,8.67,4.8,321.0,0.54
2021-09-10,E01,7.77,8.72,7.4,328.3,0.55
2021-09-10,E05,7.39,7.57,12.5,550.2,1.84
2021-09-11,E02,7.72,8.11,7.4,358.0,1.03
2021-09-11,E03,7.75,8.17,7.6,377.4,0.55
2021-09-11,E04,7.44,7.26,11.0,514.5,1.6
2021-09-11,E05,7.16,7.25,7.0,582.6,1.53
2021-09-11,E08,7.33,5.58,13.8,930.5,8.25
2021-09-11,E08,7.08,5.58,9.7,932.0,7.88
2021-09-12,E01,8.12,9.49,5.2,274.1,0.05
2021-09-13,E02,8.01,8.62,5.6,343.3,0.83
2021-09-13,E02,7.72,9.03,3.9,386.9,0.42
2021-09-13,E03,7.53,7.32,7.3,484.0,0.66
2021-09-13,E07,7.19,5.28,8.0,727.9,5.44
2021-09-15,E01,7.71,8.87,11.2,362.9,0.68
2021-09-15,E01,7.73,9.02,6.7,322.6,0.14
2021-09-15,E04,7.31,7.58,12.0,507.8,1.61
2021-09-15,E06,7.31,6.43,11.3,704.0,3.93
2021-09-15,E08,7.23,5.45,10.2,969.6,7.66
2021-09-16,E05,7.37,6.8,8.2,586.6,2.44
2021-09-16,E07,7.24,5.68,14.5,779.6,4.75
2021-09-17,E04,7.56,7.21,9.8,483.2,1.7
2021-09-17,E07,7.0,5.51,10.5,790.9,5.76
2021-09-18,E01,8.04,8.76,7.6,280.9,0.05
2021-09-18,E07,7.16,5.76,9.6,868.0,5.55
2021-09-19,E03,7.55,8.8,10.1,409.7,1.28
2021-09-19,E05,7.73,6.92,8.2,566.5,1.95
2021-09-20,E02,7.73,9.32,8.8,275.6,1.12
2021-09-20,E08,6.9,6.22,20.5,914.3,7.84
2021-09-21,E03,7.68,7.52,4.2,361.8,0.36
2021-09-21,E04,7.61,6.67,9.8,506.6,2.18
2021-09-21,E04,7.33,7.72,15.0,511.1,1.33
2021-09-21,E08,7.09,5.88,14.9,978.5,8.05
2021-09-22,E02,7.83,9.84,10.1,340.3,1.03
2021-09-22,E03,7.32,7.98,5.3,431.8,0.92
2021-09-22,E04,7.35,6.92,5.7,491.1,0.57
2021-09-22,E05,7.51,7.08,14.0,524.8,2.46
2021-09-22,E07,7.3,6.39,12.7,761.3,5.92
2021-09-22,E07,7.03,5.94,8.4,789.2,5.88
2021-09-23,E01,7.61,8.98,7.4,336.4,1.01
2021-09-23,E02,7.52,8.12,4.8,321.4,0.25
2021-09-23,E06,7.09,6.66,12.6,629.6,3.49
2021-09-23,E06,7.34,6.54,14.2,628.7,4.08
2021-09-24,E03,7.73,7.04,4.4,406.2,1.9
2021-09-24,E03,7.55,8.03,11.7,426.7,1.13
2021-09-24,E07,7.2,5.72,13.0,847.3,5.36
2021-09-25,E07,7.54,5.91,12.7,744.0,5.4
2021-09-26,E02,7.6,8.66,8.5,361.5,1.07
2021-09-26,E03,7.26,7.81,9.0,435.7,0.8
2021-09-26,E03,7.74,8.32,14.3,450.2,0.74
2021-09-26,E06,7.45,6.58,9.7,706.5,4.05
2021-09-27,E03,7.73,7.93,8.5,351.6,1.08
2021-09-27,E04,7.51,6.88,11.2,416.6,1.75
2021-09-27,E05,7.49,7.26,11.4,539.9,1.73
2021-09-29,E01,7.35,8.58,11.2,375.3,0.29
2021-09-29,E03,7.65,7.77,11.7,440.9,1.18
2021-09-29,E05,7.13,7.17,15.6,579.7,2.32
2021-09-29,E06,7.09,7.47,8.5,683.2,3.92
2021-09-30,E08,7.21,5.44,11.0,948.6,8.19
2021-10-01,E01,7.73,9.07,5.3,336.8,0.65
2021-10-01,E08,7.04,5.04,17.3,965.4,8.04
2021-10-02,E03,7.33,8.27,8.6,401.8,0.56
2021-10-02,E07,7.08,6.02,8.5,779.9,5.33
2021-10-02,E08,7.08,4.94,18.5,958.6,8.12
2021-10-03,E02,7.83,7.95,8.4,329.8,0.66
2021-10-03,E04,7.63,6.92,14.8,489.4,1.11
2021-10-03,E08,7.42,5.65,10.9,925.1,7.47
2021-10-04,E01,7.85,7.8,6.9,341.5,0.65
2021-10-04,E05,7.38,7.02,16.6,599.7,1.75
2021-10-05,E04,7.22,8.01,9.9,442.9,0.86
2021-10-05,E05,7.18,7.45,12.7,624.0,1.84
2021-10-05,E06,7.29,6.75,12.3,638.2,4.35
2021-10-06,E04,7.35,6.97,7.1,529.3,1.14
2021-10-07,E05,7.51,6.03,11.0,561.8,1.91
2021-10-07,E05,7.17,7.49,8.2,519.0,1.94
2021-10-08,E05,7.45,6.31,6.6,566.1,1.67
2021-10-08,E06,6.95,6.16,12.9,658.2,3.07
2021-10-08,E08,7.08,5.21,12.2,967.5,8.0
2021-10-09,E01,7.81,8.66,5.9,301.0,0.41
2021-10-09,E02,7.7,8.59,9.8,372.2,0.62
2021-10-09,E04,7.63,7.46,9.4,420.1,1.77
2021-10-10,E01,7.75,8.89,8.4,258.2,1.0
2021-10-10,E03,7.52,7.83,7.2,386.6,1.17
2021-10-10,E03,7.42,7.99,5.6,405.5,1.19
2021-10-10,E03,7.76,7.93,11.4,428.0,0.9
2021-10-10,E04,7.49,8.09,13.6,481.6,1.72
2021-10-10,E08,6.99,5.82,14.9,927.7,8.01
2021-10-11,E01,7.93,8.11,11.4,322.4,0.79
2021-10-11,E08,7.15,5.3,7.9,941.4,8.31
2021-10-12,E05,7.42,6.43,10.7,594.8,1.75
2021-10-13,E04,7.64,7.11,9.8,441.4,1.35
2021-10-13,E04,7.65,7.41,9.5,454.0,1.49
2021-10-13,E07,7.11,6.42,14.3,766.6,4.93
2021-10-15,E05,7.53,6.34,15.3,495.7,1.69
2021-10-15,E05,7.54,6.13,12.0,545.7,1.66
2021-10-15,E07,7.06,6.52,10.5,775.8,5.95
2021-10-15,E08,6.93,4.91,10.3,926.3,7.87
2021-10-17,E03,7.55,7.38,7.9,470.3,1.07
2021-10-17,E05,7.16,7.61,4.5,660.5,2.71
2021-10-18,E04,7.54,7.09,9.7,464.9,2.02
2021-10-19,E02,7.52,8.9,15.2,400.8,0.77
2021-10-19,E03,7.68,7.49,9.1,462.1,0.95
2021-10-19,E04,7.6,6.98,14.4,484.1,1.77
2021-10-20,E05,7.16,6.74,9.3,562.6,2.04
2021-10-20,E06,7.39,5.51,13.4,646.5,3.47
2021-10-21,E02,7.91,7.96,5.5,401.5,1.27
2021-10-21,E02,7.67,8.26,6.5,408.3,0.52
2021-10-21,E07,7.48,6.06,16.2,810.4,5.73
2021-10-22,E01,7.45,9.31,6.4,361.0,0.39
2021-10-22,E07,7.44,6.02,9.7,764.0,5.38
2021-10-23,E01,7.79,9.69,4.9,383.4,0.78
2021-10-24,E05,7.15,7.33,13.4,508.0,1.93
2021-10-24,E06,7.24,7.02,8.6,689.2,3.54
2021-10-25,E01,7.76,8.05,10.5,286.0,0.05
2021-10-25,E01,7.72,8.84,4.9,294.5,0.34
2021-10-25,E05,7.28,6.93,12.4,576.7,1.09
2021-10-25,E08,7.29,5.36,8.7,990.6,8.63
2021-10-26,E03,7.44,7.43,9.6,420.3,1.07
2021-10-27,E02,7.52,7.88,8.9,332.7,1.11
2021-10-27,E04,7.39,7.07,11.0,488.9,1.73
2021-10-27,E04,7.71,6.75,17.7,509.4,0.94
2021-10-27,E04,7.42,7.03,12.8,485.7,1.35
2021-10-27,E07,7.22,5.78,11.2,845.8,5.76
2021-10-28,E01,8.05,8.97,7.1,389.8,0.68
2021-10-28,E02,7.55,8.05,8.0,331.9,0.68
2021-10-29,E02,7.84,8.51,10.2,327.2,0.35
2021-10-29,E05,7.08,6.55,7.9,551.0,1.89
2021-10-29,E07,7.46,5.65,12.9,714.4,5.3
2021-10-29,E08,7.0,5.22,5.9,881.6,7.24
2021-10-30,E05,7.48,6.81,3.8,544.8,2.31
2021-10-30,E07,7.1,5.83,16.2,762.5,6.1
2021-10-31,E02,7.74,8.19,9.5,390.0,0.95
2021-10-31,E02,7.81,8.08,13.5,378.9,0.38
2021-10-31,E05,7.21,6.88,9.3,482.4,1.66
2021-11-01,E02,7.9,8.76,10.7,371.2,0.34
2021-11-01,E02,7.57,8.23,8.6,359.0,1.38
2021-11-01,E03,7.6,7.64,7.5,404.1,1.4
2021-11-02,E04,7.77,7.91,8.1,524.4,1.29
2021-11-02,E05,7.55,6.79,11.5,576.8,1.83
2021-11-02,E07,7.03,5.47,9.0,778.5,5.76
2021-11-03,E02,7.71,9.36,7.8,401.3,0.53
2021-11-04,E01,7.62,8.41,11.1,326.7,0.76
2021-11-04,E08,7.09,6.29,11.9,969.6,8.09
2021-11-05,E05,7.61,6.69,8.6,577.1,1.79
2021-11-05,E06,7.13,7.02,12.8,746.9,3.98
2021-11-05,E08,7.22,4.95,16.2,945.6,8.26
2021-11-06,E01,7.78,9.37,12.4,316.8,0.49
2021-11-06,E01,7.9,8.83,7.8,431.5,1.04
2021-11-06,E01,7.79,8.97,1.4,264.6,0.36
2021-11-06,E05,7.55,7.44,9.5,537.3,1.91
2021-11-07,E01,7.72,9.03,6.3,246.9,0.52
2021-11-08,E02,7.68,8.59,12.2,318.3,0.93
2021-11-08,E06,7.39,7.08,7.7,634.6,4.08
2021-11-08,E07,7.09,6.23,13.8,763.3,4.75
2021-11-09,E03,7.61,8.53,8.2,389.3,0.81
2021-11-09,E05,7.47,6.98,6.0,543.0,1.11
2021-11-10,E02,7.4,8.05,3.6,399.1,0.68
2021-11-10,E03,7.65,8.43,8.1,410.6,1.67
2021-11-10,E05,7.27,6.24,12.9,580.0,1.31
2021-11-10,E06,7.62,6.31,7.8,723.4,3.02
2021-11-10,E08,7.19,6.24,13.3,931.8,7.62
2021-11-10,E08,6.97,5.73,13.7,901.7,8.37
2021-11-11,E08,7.11,5.6,6.9,958.3,7.75
2021-11-13,E04,7.55,7.93,12.9,482.1,1.48
2021-11-13,E04,7.87,7.55,13.9,554.0,1.27
2021-11-13,E07,7.41,6.35,6.8,807.4,6.05
2021-11-14,E02,7.58,7.93,2.7,349.9,1.19
2021-11-14,E07,7.31,5.96,4.4,789.9,5.4
2021-11-14,E08,7.32,5.67,16.4,900.4,7.34
2021-11-15,E04,7.44,8.02,8.7,469.7,1.3
2021-11-15,E05,7.31,7.34,14.2,622.6,1.9
2021-11-15,E06,7.34,7.2,12.5,633.8,3.45
2021-11-15,E07,7.33,6.2,9.2,727.4,5.38
2021-11-16,E01,7.68,8.91,3.2,318.5,0.05
2021-11-16,E06,7.13,6.98,9.9,599.5,4.28
2021-11-18,E05,7.35,6.5,7.9,581.4,2.1
2021-11-18,E06,7.45,6.68,11.2,681.8,3.78
2021-11-18,E07,7.33,5.61,15.5,804.5,5.35
2021-11-19,E01,7.84,8.73,2.2,321.3,0.21
2021-11-21,E02,7.65,7.84,4.8,392.6,1.15
2021-11-21,E04,7.44,6.88,10.5,465.2,1.18
2021-11-21,E05,7.42,7.17,10.3,501.2,2.3
2021-11-22,E03,7.64,7.92,6.9,390.0,0.39
2021-11-22,E04,7.65,6.91,14.1,458.5,1.66
2021-11-22,E07,6.92,6.57,9.8,822.0,5.27
2021-11-23,E01,7.88,9.76,9.8,240.1,0.6
2021-11-23,E02,7.35,8.12,7.0,327.6,0.48
2021-11-23,E04,7.59,7.46,13.3,413.3,0.83
2021-11-24,E06,7.29,6.12,7.0,695.3,3.2
2021-11-24,E07,7.38,5.44,12.2,787.7,5.5
2021-11-25,E01,8.1,8.35,3.8,258.4,0.32
2021-11-25,E01,8.01,9.24,6.9,262.9,0.32
2021-11-25,E02,7.55,9.09,12.3,337.2,0.06
2021-11-25,E03,7.49,8.43,8.5,371.4,0.85
2021-11-25,E08,7.31,5.88,14.2,994.4,7.61
2021-11-26,E01,7.57,8.99,10.1,372.8,0.4
2021-11-26,E02,7.79,8.36,7.8,351.8,0.5
2021-11-26,E03,7.59,8.42,4.5,448.4,1.1
2021-11-26,E08,6.73,4.68,6.2,971.1,7.37
2021-11-26,E08,7.1,5.24,9.6,920.7,7.69
2021-11-27,E01,7.85,9.45,8.7,344.5,0.79
2021-11-27,E02,7.93,7.83,9.1,338.4,1.35
2021-11-27,E03,7.95,8.51,11.7,408.1,0.31
2021-11-27,E07,7.43,6.29,7.9,809.2,5.24
2021-11-28,E02,7.78,7.98,5.8,334.3,0.47
2021-11-29,E07,7.21,5.79,16.7,791.8,5.01
2021-12-01,E02,8.02,8.01,16.3,342.8,0.17
2021-12-01,E04,7.65,6.91,15.6,497.5,1.32
2021-12-01,E06,7.2,6.68,17.9,674.1,4.06
2021-12-01,E07,7.16,5.73,17.6,746.2,6.01
2021-12-02,E07,7.16,5.16,16.0,758.3,6.08
2021-12-03,E04,7.32,7.11,15.9,409.6,1.57
2021-12-03,E07,7.44,5.78,14.3,674.9,6.37
2021-12-04,E01,7.75,8.84,11.5,283.9,0.75
2021-12-04,E04,7.58,6.98,11.9,427.6,1.25
2021-12-04,E05,7.15,6.32,16.0,597.6,2.03
2021-12-04,E05,7.26,6.15,20.0,579.2,2.32
2021-12-05,E01,7.47,8.26,12.3,326.9,0.61
2021-12-05,E03,7.57,7.27,17.1,394.2,1.12
2021-12-05,E03,7.72,7.07,12.6,359.3,1.53
2021-12-05,E05,7.34,5.56,11.2,498.8,2.08
2021-12-05,E06,7.27,6.62,14.0,565.1,3.72
2021-12-06,E08,6.98,5.25,20.4,982.6,9.99
2021-12-06,E08,7.19,5.58,14.1,929.8,9.53
2021-12-07,E02,7.72,7.9,15.1,337.2,0.94
2021-12-07,E02,7.31,6.82,12.6,403.1,1.47
2021-12-07,E05,7.49,7.1,22.5,540.2,1.83
2021-12-07,E07,7.29,5.77,19.8,689.3,6.38
2021-12-07,E07,6.85,5.92,15.3,737.7,6.57
2021-12-08,E01,7.64,7.83,11.2,263.7,0.91
2021-12-08,E03,7.73,8.67,13.6,440.4,1.19
2021-12-08,E06,7.52,6.92,9.8,632.0,3.79
2021-12-09,E01,7.81,8.79,12.0,285.7,0.43
2021-12-09,E03,7.28,6.82,13.9,382.9,1.0
2021-12-09,E06,7.23,6.15,23.0,618.9,4.63
2021-12-10,E05,7.17,6.96,17.3,521.4,2.87
2021-12-10,E08,6.73,5.21,17.4,866.6,9.64
2021-12-10,E08,7.06,5.14,16.4,933.1,9.88
2021-12-11,E01,7.7,7.69,14.5,237.6,0.46
2021-12-11,E02,7.45,8.59,14.8,333.7,0.75
2021-12-11,E03,7.52,7.51,16.8,380.6,0.95
2021-12-11,E06,7.34,6.18,8.0,676.2,4.22
2021-12-12,E01,7.87,8.76,11.4,304.7,0.05
2021-12-13,E01,7.69,8.39,15.3,313.1,0.64
2021-12-13,E07,7.22,5.24,15.2,761.5,6.25
2021-12-13,E07,7.41,5.69,20.3,767.6,6.28
2021-12-13,E08,7.11,5.22,14.3,946.1,9.2
2021-12-14,E05,7.45,6.35,15.2,523.1,2.49
2021-12-14,E06,7.28,6.23,12.1,579.9,4.54
2021-12-14,E06,7.13,5.54,20.3,660.3,4.33
2021-12-15,E01,8.06,8.97,16.1,297.0,1.0
2021-12-15,E01,7.69,8.89,8.9,223.8,0.72
2021-12-15,E03,7.66,8.79,13.5,317.0,0.3
2021-12-15,E04,7.34,6.86,16.6,398.0,1.62
2021-12-15,E04,7.44,7.56,12.5,446.6,1.28
2021-12-15,E08,7.06,5.32,14.3,815.5,9.39
2021-12-16,E05,7.47,6.54,9.1,518.7,1.8
2021-12-16,E05,7.59,5.9,17.3,516.6,2.89
2021-12-16,E08,6.96,5.22,17.6,890.4,9.35
2021-12-17,E04,7.79,7.41,15.8,489.5,2.07
2021-12-17,E05,7.61,6.8,15.7,553.4,2.63
2021-12-18,E04,7.52,7.39,9.4,494.4,2.01
2021-12-18,E05,7.38,6.87,20.9,498.8,2.72
2021-12-18,E07,7.29,6.14,15.9,780.5,6.74
2021-12-19,E02,7.97,7.9,9.0,314.6,0.95
2021-12-19,E04,7.14,6.97,14.8,453.3,1.36
2021-12-19,E05,7.32,6.66,14.8,491.4,2.59
2021-12-20,E01,7.75,8.19,15.3,289.4,0.38
2021-12-20,E01,7.68,8.7,11.1,268.0,0.81
2021-12-20,E07,6.97,5.1,19.4,796.0,6.9
2021-12-20,E08,6.83,5.16,17.1,892.6,9.7
2021-12-21,E04,7.42,6.2,13.2,416.1,1.86
2021-12-21,E08,6.98,6.13,20.2,956.7,9.39
2021-12-21,E08,7.23,5.48,17.8,964.6,8.68
2021-12-22,E04,7.54,6.91,12.0,495.1,1.85
2021-12-22,E06,7.22,6.4,19.8,612.9,4.28
2021-12-22,E07,7.01,5.08,22.0,768.0,6.24
